customer_id,gender,past_3_years_bike_related_purchases,job_industry_category,wealth_segment,owns_car,tenure,Age,state,property_valuation,value,cluster
1061,Male,34,Financial Services,Mass Customer,No,19.0,34.0,NSW,12.0,1137.94,1
1062,Female,32,Not Specified,Mass Customer,No,14.0,47.0,NSW,11.0,4450.85,1
1063,Male,22,Financial Services,Affluent Customer,Yes,13.0,35.0,NSW,10.0,3112.69,3
1064,Male,3,Entertainment,Affluent Customer,Yes,8.0,45.0,NSW,8.0,1398.3999999999999,3
1065,Male,8,Financial Services,Mass Customer,Yes,8.0,60.0,NSW,9.0,2753.32,0
1066,Male,45,Telecommunications,High Net Worth,No,12.0,27.0,VIC,10.0,1396.98,2
1067,Female,13,Financial Services,Mass Customer,Yes,13.0,57.0,NSW,9.0,741.97,0
1068,Male,5,Health,Mass Customer,Yes,3.0,27.0,NSW,8.0,4841.71,0
1069,Male,85,Telecommunications,Mass Customer,No,15.0,46.0,QLD,7.0,1982.69,2
1070,Male,5,Not Specified,Mass Customer,No,1.0,27.0,QLD,4.0,3559.49,2
1071,Male,68,Retail,High Net Worth,No,1.0,35.0,NSW,7.0,3359.09,1
1072,Male,60,Financial Services,High Net Worth,Yes,8.0,65.0,NSW,3.0,2102.32,3
1073,Female,77,Not Specified,Affluent Customer,Yes,7.0,42.0,NSW,10.0,2723.99,3
1074,Male,43,Not Specified,High Net Worth,Yes,18.0,48.0,NSW,3.0,4053.6800000000003,3
1075,Male,26,Manufacturing,High Net Worth,No,7.0,55.0,NSW,1.0,2261.06,1
1076,Male,33,Health,Affluent Customer,No,2.0,22.0,NSW,9.0,8104.54,1
1077,Female,8,Telecommunications,Mass Customer,Yes,18.0,67.0,QLD,7.0,1658.4500000000003,0
1078,Male,69,Manufacturing,Mass Customer,No,20.0,46.0,NSW,9.0,2277.26,1
1079,Male,70,Manufacturing,Mass Customer,No,18.0,44.0,NSW,9.0,2306.99,1
1080,Female,70,Property,Mass Customer,Yes,2.0,22.0,QLD,9.0,1857.62,0
1081,Female,25,Health,Mass Customer,No,16.0,37.0,NSW,8.0,3227.89,1
1082,U,90,Financial Services,Mass Customer,Yes,7.0,44.0,QLD,9.0,2832.7000000000003,0
1083,Male,46,Not Specified,Affluent Customer,No,1.0,26.0,QLD,8.0,880.99,2
1084,Female,54,Retail,Affluent Customer,No,8.0,28.0,NSW,4.0,6580.56,1
1085,Male,4,Health,Mass Customer,No,8.0,47.0,QLD,7.0,1081.65,2
1086,Male,84,Property,Mass Customer,Yes,4.0,33.0,VIC,9.0,4705.65,0
1087,Female,39,Financial Services,Mass Customer,Yes,8.0,43.0,VIC,5.0,1521.5700000000002,0
1088,Female,19,Not Specified,High Net Worth,Yes,3.0,33.0,VIC,9.0,3595.32,3
1089,Female,90,Property,Affluent Customer,No,12.0,34.0,VIC,9.0,2349.29,2
1090,Female,15,Telecommunications,Affluent Customer,No,17.0,47.0,NSW,11.0,1529.0100000000002,1
1091,Male,19,Health,Mass Customer,No,15.0,42.0,VIC,7.0,4208.45,2
1092,Female,56,Retail,Mass Customer,No,5.0,87.0,VIC,3.0,1245.27,2
1093,Female,63,Not Specified,Affluent Customer,No,5.0,26.0,NSW,10.0,7159.69,1
1094,Male,48,Health,High Net Worth,No,19.0,46.0,QLD,7.0,3632.3,2
1095,Female,2,Health,Mass Customer,No,6.0,64.0,NSW,9.0,4498.34,1
1096,Male,33,Health,High Net Worth,No,14.0,52.0,NSW,9.0,2086.85,1
1097,Female,71,Financial Services,Mass Customer,Yes,18.0,54.0,NSW,8.0,1893.46,0
1098,Female,99,Financial Services,Mass Customer,Yes,12.0,33.0,NSW,9.0,3879.14,0
1099,Male,12,Manufacturing,Affluent Customer,Yes,11.0,47.0,NSW,8.0,183.1999999999999,3
1100,Male,59,Manufacturing,Mass Customer,No,15.0,39.0,QLD,3.0,1051.23,2
1101,Female,76,Not Specified,Mass Customer,No,15.0,53.0,NSW,11.0,4267.42,1
1102,Female,16,Manufacturing,Affluent Customer,No,15.0,46.0,NSW,3.0,5025.4400000000005,1
1103,Female,76,Financial Services,High Net Worth,Yes,20.0,44.0,NSW,10.0,7367.88,3
1104,Female,82,Retail,Mass Customer,No,8.0,62.0,NSW,6.0,2568.9700000000003,1
1105,Male,39,Not Specified,Mass Customer,No,18.0,32.0,NSW,4.0,2712.5699999999997,1
1106,Female,2,Retail,Mass Customer,No,15.0,59.0,VIC,11.0,5691.610000000001,2
1107,Female,70,Health,High Net Worth,No,18.0,48.0,NSW,9.0,1972.03,1
1108,Female,86,Health,Mass Customer,No,17.0,60.0,NSW,5.0,1338.61,1
1109,Male,21,Entertainment,High Net Worth,No,6.0,33.0,VIC,9.0,683.2,2
1110,Male,73,Retail,High Net Worth,No,12.0,31.0,VIC,7.0,4574.099999999999,2
1111,Male,96,Not Specified,High Net Worth,Yes,18.0,62.0,VIC,6.0,2561.1499999999996,3
1112,Male,25,Not Specified,Mass Customer,Yes,13.0,41.0,NSW,11.0,1217.23,0
1113,Male,45,Property,Mass Customer,No,6.0,30.0,NSW,12.0,6072.4800000000005,1
1114,Female,96,Retail,Mass Customer,No,14.0,46.0,QLD,7.0,1774.12,2
1115,Female,33,Not Specified,High Net Worth,Yes,17.0,52.0,NSW,10.0,4631.23,3
1116,Female,59,Health,Mass Customer,Yes,16.0,48.0,NSW,9.0,4053.92,0
1117,Female,83,Not Specified,Affluent Customer,No,14.0,46.0,NSW,9.0,3427.64,1
1118,Female,95,Retail,Mass Customer,Yes,9.0,46.0,NSW,8.0,1858.9699999999998,0
1119,Male,43,Entertainment,Mass Customer,Yes,19.0,46.0,NSW,11.0,5235.71,0
1120,Female,87,Retail,Affluent Customer,No,12.0,42.0,NSW,9.0,1785.8300000000004,1
1121,Female,30,Health,Mass Customer,Yes,3.0,38.0,NSW,11.0,327.07000000000016,0
1122,Female,59,Not Specified,Mass Customer,No,11.0,36.0,VIC,8.0,3026.3900000000003,2
1123,Male,50,Property,Mass Customer,No,13.0,60.0,NSW,7.0,4235.799999999999,1
1124,Male,36,Health,Affluent Customer,Yes,9.0,57.0,NSW,11.0,2742.04,3
1125,Male,25,IT,Affluent Customer,No,9.0,32.0,NSW,9.0,2839.93,1
1126,Female,77,Not Specified,Mass Customer,No,14.0,49.0,VIC,11.0,2135.37,2
1127,Female,30,Financial Services,Mass Customer,No,8.0,31.0,NSW,10.0,2285.05,1
1128,Female,47,Financial Services,Mass Customer,Yes,8.0,30.0,QLD,4.0,3388.35,0
1129,Male,2,Entertainment,Mass Customer,Yes,9.0,45.0,QLD,8.0,6790.69,0
1130,Female,90,Not Specified,Mass Customer,No,16.0,57.0,NSW,12.0,3784.98,1
1131,Male,16,Not Specified,Mass Customer,No,15.0,66.0,QLD,3.0,6295.5199999999995,2
1132,Female,99,Financial Services,Affluent Customer,Yes,9.0,37.0,VIC,7.0,3640.62,3
1133,Male,88,Manufacturing,Affluent Customer,No,6.0,54.0,QLD,4.0,5295.09,2
1134,Male,22,Financial Services,Affluent Customer,No,3.0,28.0,NSW,11.0,1733.7900000000002,1
1135,Female,60,Financial Services,Mass Customer,Yes,11.0,42.0,NSW,6.0,1758.9800000000002,0
1136,Male,72,Property,High Net Worth,No,7.0,45.0,NSW,9.0,3451.83,1
1137,Male,46,Not Specified,Mass Customer,No,18.0,45.0,VIC,3.0,4837.19,2
1138,Female,77,Retail,Mass Customer,Yes,5.0,31.0,QLD,6.0,5174.44,0
1139,Male,52,Manufacturing,Mass Customer,Yes,16.0,40.0,QLD,2.0,1434.57,0
1140,Female,32,Not Specified,Mass Customer,Yes,13.0,36.0,NSW,10.0,8533.23,0
1141,Female,70,Financial Services,High Net Worth,Yes,4.0,41.0,VIC,11.0,772.0999999999999,3
1142,Male,95,Telecommunications,Mass Customer,No,2.0,24.0,NSW,9.0,1841.73,1
1143,Male,64,Health,Mass Customer,Yes,6.0,67.0,NSW,5.0,3277.77,0
1144,Male,73,Health,High Net Worth,Yes,5.0,25.0,NSW,9.0,5961.25,3
1145,Female,80,Property,Mass Customer,Yes,14.0,57.0,VIC,10.0,1172.58,0
1146,Male,88,Financial Services,High Net Worth,No,8.0,30.0,VIC,4.0,1294.4,2
1147,Male,71,Entertainment,High Net Worth,Yes,9.0,54.0,NSW,9.0,4173.67,3
1148,Male,60,Financial Services,High Net Worth,No,5.0,35.0,NSW,5.0,1689.75,1
1149,Female,29,Not Specified,Affluent Customer,Yes,14.0,55.0,NSW,7.0,2393.31,3
1150,Female,64,Financial Services,Mass Customer,Yes,13.0,47.0,QLD,4.0,6308.28,0
1151,Female,27,Argiculture,High Net Worth,Yes,19.0,57.0,NSW,9.0,3449.31,3
1152,Male,47,Financial Services,Mass Customer,Yes,3.0,24.0,QLD,10.0,4516.14,0
1153,Female,53,Health,Mass Customer,Yes,3.0,27.0,QLD,4.0,2501.78,0
1154,Male,26,Health,Mass Customer,Yes,20.0,47.0,NSW,11.0,958.31,0
1155,Female,73,Property,Mass Customer,Yes,9.0,28.0,NSW,1.0,2332.45,0
1156,Female,22,Argiculture,Mass Customer,Yes,1.0,25.0,QLD,3.0,2559.66,0
1157,Male,69,Health,Affluent Customer,Yes,17.0,48.0,NSW,12.0,5037.46,3
1158,Male,85,Not Specified,Mass Customer,Yes,19.0,37.0,VIC,4.0,4888.97,0
1159,Male,94,Entertainment,Mass Customer,No,1.0,29.0,VIC,8.0,2352.28,2
1160,Female,98,IT,Affluent Customer,No,10.0,57.0,NSW,7.0,684.5199999999999,1
1161,Female,86,Retail,Mass Customer,No,15.0,45.0,QLD,7.0,2669.74,2
1162,Male,29,Not Specified,Mass Customer,Yes,7.0,32.0,VIC,10.0,1675.3100000000002,0
1163,Male,77,Financial Services,High Net Worth,Yes,8.0,40.0,VIC,9.0,1775.0100000000002,3
1164,Female,97,Health,Mass Customer,Yes,17.0,45.0,VIC,9.0,346.88999999999993,0
1165,Female,58,Financial Services,High Net Worth,No,2.0,29.0,NSW,1.0,3286.3500000000004,1
1166,Female,40,Health,Affluent Customer,No,8.0,49.0,NSW,8.0,2539.71,1
1167,Female,20,Health,Mass Customer,No,4.0,26.0,QLD,6.0,2641.9300000000003,2
1168,Male,44,Health,Affluent Customer,No,18.0,57.0,VIC,8.0,6128.860000000001,2
1169,Female,33,Financial Services,Mass Customer,Yes,13.0,55.0,NSW,10.0,4318.2,0
1170,Female,62,IT,Mass Customer,Yes,4.0,57.0,QLD,9.0,3351.7,0
1171,Female,32,Not Specified,Affluent Customer,Yes,8.0,51.0,QLD,8.0,3879.3199999999997,3
1172,Male,48,Not Specified,Mass Customer,Yes,17.0,48.0,NSW,9.0,3786.71,0
1173,Female,58,Retail,High Net Worth,No,16.0,44.0,NSW,7.0,348.6199999999999,1
1174,U,9,IT,Mass Customer,No,7.0,44.0,NSW,7.0,1854.13,1
1175,Male,8,Not Specified,Mass Customer,No,8.0,37.0,NSW,9.0,1153.84,1
1176,Female,7,Not Specified,Affluent Customer,Yes,7.0,46.0,NSW,9.0,842.1499999999999,3
1177,Female,47,Health,Affluent Customer,Yes,6.0,69.0,NSW,8.0,2447.0499999999997,3
1178,Male,1,Health,Mass Customer,No,13.0,52.0,NSW,9.0,5167.23,1
1179,Male,56,Financial Services,High Net Worth,Yes,13.0,34.0,QLD,8.0,5068.4400000000005,3
1180,Female,48,Financial Services,Affluent Customer,No,10.0,47.0,NSW,8.0,2305.11,1
1181,Female,2,Argiculture,Mass Customer,No,8.0,44.0,QLD,8.0,4513.0599999999995,2
1182,Female,84,IT,Mass Customer,Yes,7.0,47.0,NSW,3.0,4857.36,0
1183,Male,50,Not Specified,Affluent Customer,No,6.0,63.0,VIC,6.0,4140.91,2
1184,Female,89,Health,Mass Customer,No,13.0,54.0,NSW,9.0,4314.89,1
1185,Female,17,Not Specified,Mass Customer,Yes,2.0,22.0,NSW,10.0,773.8100000000002,0
1186,Male,70,Manufacturing,Affluent Customer,Yes,20.0,45.0,NSW,10.0,2437.23,3
1187,Male,65,Financial Services,Mass Customer,No,1.0,24.0,VIC,1.0,1130.52,2
1188,Female,14,Not Specified,Affluent Customer,Yes,4.0,38.0,NSW,11.0,2299.82,3
1189,Male,22,Health,High Net Worth,Yes,8.0,34.0,VIC,9.0,1472.66,3
1190,Female,67,Financial Services,Affluent Customer,Yes,10.0,54.0,NSW,2.0,2008.23,3
1191,Female,20,Not Specified,Mass Customer,Yes,1.0,26.0,NSW,10.0,1339.27,0
1192,Female,31,Manufacturing,Mass Customer,No,16.0,52.0,NSW,9.0,1397.3799999999999,1
1193,Male,58,Retail,High Net Worth,No,5.0,36.0,NSW,5.0,962.2199999999998,1
1194,Female,69,Telecommunications,Affluent Customer,No,3.0,30.0,QLD,4.0,4148.57,2
1195,Female,0,Telecommunications,Mass Customer,No,18.0,44.0,VIC,8.0,3463.8100000000004,2
1196,Female,23,Health,Mass Customer,No,2.0,24.0,NSW,10.0,1455.3799999999999,1
1197,Female,44,Financial Services,High Net Worth,Yes,5.0,25.0,NSW,8.0,1559.1300000000006,3
1198,Female,73,Retail,High Net Worth,No,7.0,49.0,NSW,1.0,2323.92,1
1199,Male,7,Financial Services,Affluent Customer,Yes,5.0,64.0,NSW,7.0,2037.32,3
1200,Female,38,Entertainment,High Net Worth,No,18.0,48.0,QLD,3.0,4075.17,2
1201,Female,42,Manufacturing,Mass Customer,No,10.0,66.0,NSW,9.0,807.37,1
1202,Male,90,Retail,Mass Customer,Yes,8.0,30.0,NSW,10.0,592.29,0
1203,Female,38,Health,Affluent Customer,No,22.0,34.0,QLD,6.0,830.2399999999999,2
1204,Female,12,Manufacturing,Affluent Customer,Yes,16.0,51.0,NSW,10.0,1182.0299999999997,3
1205,Male,38,Manufacturing,Affluent Customer,No,13.0,44.0,NSW,10.0,5828.49,1
1206,Female,13,Financial Services,Mass Customer,No,13.0,44.0,VIC,5.0,889.72,2
1207,Female,30,Health,Mass Customer,No,1.0,25.0,NSW,4.0,1126.07,1
1208,Female,23,Financial Services,Mass Customer,No,15.0,38.0,NSW,10.0,3238.37,1
1209,Male,40,Property,High Net Worth,Yes,11.0,45.0,VIC,9.0,1809.69,3
1210,U,81,IT,Mass Customer,No,7.0,44.0,NSW,9.0,4837.4400000000005,1
1211,Male,45,Financial Services,Affluent Customer,Yes,14.0,44.0,NSW,8.0,1495.94,3
1212,Female,28,Property,Affluent Customer,No,13.0,54.0,NSW,9.0,2331.63,1
1213,Male,80,Not Specified,High Net Worth,No,15.0,49.0,VIC,10.0,5490.29,2
1214,Male,0,Property,High Net Worth,No,15.0,33.0,NSW,11.0,3652.09,1
1215,Female,79,Manufacturing,Mass Customer,No,11.0,55.0,NSW,10.0,3118.9800000000005,1
1216,Female,15,Telecommunications,Affluent Customer,Yes,10.0,63.0,VIC,7.0,2156.72,3
1217,Female,67,Manufacturing,High Net Worth,No,16.0,54.0,NSW,4.0,3270.61,1
1218,Female,12,Not Specified,Mass Customer,Yes,7.0,40.0,VIC,7.0,4540.57,0
1219,Male,93,Financial Services,Mass Customer,No,14.0,51.0,VIC,4.0,2015.72,2
1220,Male,12,Not Specified,High Net Worth,No,14.0,35.0,VIC,7.0,2476.2700000000004,2
1221,Male,75,Health,High Net Worth,Yes,14.0,27.0,NSW,9.0,1500.4900000000002,3
1222,Female,83,Property,Mass Customer,No,19.0,52.0,VIC,9.0,667.99,2
1223,Female,19,Manufacturing,Mass Customer,Yes,16.0,57.0,NSW,7.0,2235.3,0
1224,Female,9,Manufacturing,Mass Customer,No,16.0,45.0,NSW,6.0,4988.3099999999995,1
1225,Male,5,Health,Mass Customer,Yes,10.0,34.0,VIC,10.0,2078.59,0
1226,Female,32,Health,Mass Customer,Yes,13.0,41.0,VIC,7.0,937.4400000000005,0
1227,Female,63,IT,Affluent Customer,Yes,12.0,33.0,NSW,7.0,4101.860000000001,3
1228,Female,43,Financial Services,Affluent Customer,No,6.0,60.0,NSW,4.0,922.34,1
1229,Male,38,Manufacturing,Affluent Customer,Yes,1.0,22.0,NSW,11.0,3005.63,3
1230,Male,61,Financial Services,Mass Customer,Yes,10.0,37.0,NSW,9.0,617.98,0
1231,Female,94,Health,Affluent Customer,No,18.0,49.0,NSW,10.0,1718.6100000000001,1
1232,Male,83,Property,Affluent Customer,No,20.0,63.0,QLD,8.0,5011.9,2
1233,Female,17,Retail,Affluent Customer,Yes,16.0,44.0,NSW,11.0,6634.14,3
1234,Male,87,Not Specified,Mass Customer,No,17.0,57.0,NSW,9.0,2231.46,1
1235,Female,24,Health,Mass Customer,No,9.0,53.0,NSW,2.0,3476.16,1
1236,Male,75,Financial Services,High Net Worth,Yes,18.0,48.0,VIC,7.0,3588.56,3
1237,Female,6,Health,High Net Worth,No,16.0,52.0,VIC,4.0,6961.5199999999995,2
1238,Male,24,Not Specified,Affluent Customer,Yes,6.0,44.0,VIC,5.0,1225.6699999999998,3
1239,Male,9,Not Specified,Mass Customer,Yes,17.0,44.0,QLD,7.0,1795.3000000000002,0
1240,Female,64,Manufacturing,Mass Customer,Yes,19.0,57.0,NSW,8.0,3015.0499999999997,0
1241,Female,23,Health,Affluent Customer,Yes,11.0,36.0,NSW,9.0,1844.56,3
1242,Male,36,Property,High Net Worth,Yes,18.0,49.0,VIC,7.0,1100.8200000000002,3
1243,Male,73,Retail,Mass Customer,No,8.0,69.0,NSW,11.0,5127.43,1
1244,U,80,Financial Services,Mass Customer,Yes,7.0,44.0,NSW,8.0,1968.68,0
1245,Male,34,Manufacturing,Affluent Customer,No,1.0,28.0,NSW,10.0,2596.23,1
1246,Male,94,Not Specified,High Net Worth,No,6.0,29.0,QLD,2.0,1769.48,2
1247,Female,15,Entertainment,Affluent Customer,No,11.0,62.0,QLD,1.0,2848.9400000000005,2
1248,Female,31,Not Specified,Affluent Customer,Yes,7.0,58.0,QLD,2.0,182.81000000000017,3
1249,Male,11,Telecommunications,Mass Customer,No,16.0,55.0,QLD,2.0,4269.85,2
1250,Female,42,Manufacturing,Mass Customer,No,1.0,21.0,QLD,7.0,6093.26,2
1251,Male,63,Property,Mass Customer,No,2.0,25.0,QLD,6.0,1481.07,2
1252,Male,46,Manufacturing,Mass Customer,Yes,14.0,57.0,QLD,4.0,4548.3099999999995,0
1253,Female,81,Manufacturing,Mass Customer,No,5.0,26.0,QLD,2.0,1948.45,2
1254,Male,60,Retail,Mass Customer,Yes,5.0,63.0,QLD,1.0,3436.5000000000005,0
1255,Male,5,Health,Affluent Customer,No,11.0,40.0,NSW,9.0,287.3099999999999,1
1256,Male,8,Health,High Net Worth,No,9.0,36.0,QLD,6.0,2068.61,2
1257,Male,40,Property,Affluent Customer,Yes,9.0,50.0,QLD,2.0,1791.15,3
1258,Male,89,Manufacturing,Mass Customer,No,6.0,44.0,QLD,1.0,5441.22,2
1259,Female,23,Financial Services,Mass Customer,No,9.0,48.0,QLD,1.0,3342.13,2
1260,Male,92,Property,Mass Customer,No,9.0,33.0,QLD,2.0,2195.2400000000002,2
1261,Female,61,Manufacturing,Mass Customer,No,4.0,51.0,QLD,2.0,1584.5,2
1262,Female,90,Not Specified,High Net Worth,Yes,19.0,54.0,QLD,3.0,1355.3799999999997,3
1263,Male,41,Manufacturing,Affluent Customer,No,8.0,49.0,QLD,1.0,2951.0199999999995,2
1264,Male,48,Health,Mass Customer,Yes,7.0,28.0,QLD,2.0,2699.7099999999996,0
1265,Male,72,Property,Mass Customer,Yes,2.0,35.0,QLD,3.0,1195.6099999999997,0
1266,Male,68,Health,Mass Customer,Yes,10.0,44.0,QLD,1.0,3405.0999999999995,0
1267,Male,39,Entertainment,Affluent Customer,Yes,19.0,43.0,QLD,3.0,2557.49,3
1268,Male,20,Financial Services,High Net Worth,Yes,2.0,32.0,QLD,9.0,1318.2600000000004,3
1269,Male,56,Property,High Net Worth,Yes,7.0,32.0,QLD,6.0,935.0600000000001,3
1270,Male,72,Financial Services,Affluent Customer,No,10.0,39.0,QLD,6.0,2113.08,2
1271,Female,71,Telecommunications,Mass Customer,Yes,6.0,28.0,QLD,4.0,950.1199999999999,0
1272,Female,2,Manufacturing,Affluent Customer,No,17.0,37.0,QLD,5.0,5029.13,2
1273,Male,48,Financial Services,Affluent Customer,Yes,14.0,48.0,QLD,2.0,1551.7500000000002,3
1274,Male,12,Manufacturing,Mass Customer,No,20.0,44.0,QLD,7.0,3573.5,2
1275,Female,70,Health,Mass Customer,Yes,8.0,56.0,QLD,2.0,1540.0799999999997,0
1276,Male,24,Health,Affluent Customer,No,4.0,58.0,QLD,8.0,969.91,2
1277,Male,26,Not Specified,Mass Customer,Yes,9.0,49.0,QLD,1.0,1197.91,0
1278,Female,14,Health,Affluent Customer,No,2.0,23.0,QLD,4.0,721.51,2
1279,Male,30,Financial Services,Mass Customer,No,20.0,60.0,QLD,3.0,2422.29,2
1280,Male,71,Manufacturing,High Net Worth,Yes,15.0,44.0,QLD,7.0,2799.4199999999996,3
1281,Male,29,Manufacturing,Affluent Customer,Yes,16.0,54.0,QLD,8.0,1186.6099999999997,3
1282,Male,99,Entertainment,Affluent Customer,Yes,14.0,41.0,QLD,5.0,5521.41,3
1283,Female,43,Health,Mass Customer,No,1.0,28.0,QLD,7.0,1012.1,2
1284,Male,30,Entertainment,Affluent Customer,No,11.0,46.0,QLD,8.0,106.49999999999999,2
1285,Male,44,Manufacturing,Mass Customer,Yes,12.0,49.0,QLD,6.0,6456.509999999999,0
1286,Female,83,Manufacturing,High Net Worth,Yes,16.0,47.0,QLD,8.0,2415.24,3
1287,Male,72,Financial Services,Mass Customer,Yes,20.0,62.0,QLD,4.0,5456.97,0
1288,Female,51,Financial Services,Affluent Customer,Yes,18.0,43.0,QLD,7.0,3227.13,3
1289,Male,35,Not Specified,Mass Customer,Yes,8.0,49.0,QLD,1.0,3940.48,0
1290,Male,49,Financial Services,High Net Worth,Yes,6.0,55.0,QLD,5.0,7616.040000000001,3
1291,Male,0,Health,Mass Customer,No,12.0,42.0,QLD,2.0,5147.26,2
1292,Female,56,Not Specified,Affluent Customer,No,20.0,61.0,QLD,3.0,3607.66,2
1293,Male,89,IT,Mass Customer,No,8.0,42.0,QLD,6.0,4736.69,2
1294,Female,31,Manufacturing,Mass Customer,Yes,15.0,48.0,QLD,7.0,917.3199999999999,0
1295,Male,66,Argiculture,Mass Customer,Yes,5.0,25.0,QLD,7.0,2679.04,0
1296,Female,61,Financial Services,Affluent Customer,Yes,9.0,33.0,QLD,6.0,2793.27,3
1297,Male,91,Health,Mass Customer,No,3.0,41.0,QLD,7.0,2424.5299999999997,2
1298,Male,35,Health,Mass Customer,No,16.0,48.0,QLD,5.0,4113.36,2
1299,Female,72,Not Specified,Affluent Customer,No,12.0,45.0,QLD,8.0,5957.78,2
1300,Female,0,Financial Services,Affluent Customer,Yes,9.0,31.0,QLD,9.0,6148.62,3
1301,Female,17,Health,Mass Customer,No,9.0,30.0,QLD,7.0,2178.71,2
1302,Female,29,Financial Services,Affluent Customer,Yes,2.0,24.0,QLD,7.0,5336.7300000000005,3
1303,Male,64,Argiculture,Mass Customer,No,15.0,50.0,QLD,1.0,4352.37,2
1304,Male,23,Not Specified,High Net Worth,No,11.0,44.0,QLD,7.0,2321.06,2
1305,Male,97,Financial Services,High Net Worth,Yes,6.0,52.0,QLD,4.0,2825.0,3
1306,Male,13,Health,Affluent Customer,Yes,13.0,66.0,QLD,7.0,5486.1,3
1307,Female,73,Health,High Net Worth,Yes,10.0,52.0,QLD,6.0,4526.73,3
1308,Male,34,Not Specified,Affluent Customer,Yes,18.0,46.0,QLD,7.0,4757.959999999999,3
1309,Male,95,Not Specified,Mass Customer,No,13.0,45.0,QLD,8.0,1400.32,2
1310,Male,38,Manufacturing,High Net Worth,Yes,13.0,35.0,QLD,9.0,2289.2700000000004,3
1311,Female,89,Financial Services,Mass Customer,Yes,13.0,38.0,QLD,7.0,3572.06,0
1312,Female,96,Health,Affluent Customer,No,8.0,28.0,QLD,8.0,1292.6000000000001,2
1313,Male,59,Property,Mass Customer,No,22.0,36.0,QLD,4.0,6139.860000000001,2
1314,Female,25,Health,Mass Customer,Yes,6.0,52.0,NSW,8.0,3092.3900000000003,0
1315,Female,46,IT,Mass Customer,Yes,12.0,49.0,VIC,10.0,2216.97,0
1316,Male,79,Retail,High Net Worth,Yes,18.0,32.0,QLD,7.0,2152.88,3
1317,Male,2,Retail,Mass Customer,Yes,5.0,49.0,QLD,2.0,7024.709999999999,0
1318,Female,10,Financial Services,Mass Customer,Yes,4.0,56.0,QLD,6.0,3500.74,0
1319,Male,20,Entertainment,Mass Customer,Yes,12.0,67.0,QLD,2.0,1925.76,0
1320,Female,4,Manufacturing,High Net Worth,Yes,7.0,39.0,QLD,3.0,1835.1799999999998,3
1321,Female,29,Argiculture,Affluent Customer,No,8.0,28.0,QLD,6.0,2398.25,2
1322,Female,37,Financial Services,Mass Customer,Yes,1.0,21.0,QLD,8.0,4008.84,0
1323,Male,27,Not Specified,High Net Worth,Yes,9.0,34.0,QLD,7.0,1695.38,3
1324,Female,88,Manufacturing,Mass Customer,No,11.0,44.0,QLD,5.0,2443.26,2
1325,Male,67,Argiculture,High Net Worth,Yes,14.0,54.0,QLD,4.0,104.24000000000001,3
1326,Male,15,Health,Affluent Customer,Yes,5.0,56.0,VIC,8.0,3581.0,3
1327,Female,57,Property,Affluent Customer,No,6.0,26.0,VIC,8.0,2848.5,2
1328,Male,19,IT,Mass Customer,Yes,6.0,41.0,VIC,8.0,5351.58,0
1329,Female,65,Not Specified,Mass Customer,No,11.0,33.0,VIC,7.0,8352.16,2
1330,Male,20,Not Specified,Affluent Customer,No,19.0,37.0,VIC,6.0,5101.120000000001,2
1331,Male,12,Telecommunications,High Net Worth,No,17.0,35.0,VIC,7.0,6252.43,2
1332,Male,87,Not Specified,Mass Customer,Yes,12.0,44.0,VIC,10.0,5075.61,0
1333,Male,4,Financial Services,High Net Worth,No,9.0,49.0,VIC,2.0,1924.18,2
1334,Female,72,Financial Services,Mass Customer,No,4.0,24.0,VIC,2.0,719.98,2
1335,Female,57,Entertainment,Mass Customer,Yes,3.0,25.0,VIC,5.0,3332.65,0
1336,Male,83,Not Specified,Mass Customer,Yes,15.0,33.0,VIC,6.0,3595.9100000000003,0
1337,Female,15,Health,Mass Customer,No,10.0,34.0,VIC,8.0,3417.42,2
1338,Male,53,Not Specified,High Net Worth,No,14.0,41.0,VIC,9.0,234.35999999999996,2
1339,Female,82,IT,High Net Worth,No,14.0,43.0,VIC,8.0,4713.219999999999,2
1340,Male,16,Not Specified,High Net Worth,No,18.0,45.0,VIC,7.0,2120.42,2
1341,Male,65,Financial Services,Affluent Customer,No,15.0,36.0,VIC,7.0,1213.75,2
1342,Male,14,Retail,Affluent Customer,Yes,11.0,60.0,NSW,8.0,3822.2000000000003,3
1343,Male,67,Health,High Net Worth,No,5.0,42.0,VIC,8.0,2066.04,2
1344,Female,20,Manufacturing,Mass Customer,No,4.0,27.0,VIC,4.0,628.5699999999999,2
1345,Male,94,Manufacturing,Mass Customer,No,12.0,62.0,VIC,1.0,5170.95,2
1346,Male,9,Telecommunications,Mass Customer,No,19.0,52.0,VIC,4.0,6736.53,2
1347,Female,14,Manufacturing,Mass Customer,Yes,14.0,44.0,VIC,2.0,3745.36,0
1348,Male,88,Not Specified,High Net Worth,No,13.0,38.0,VIC,2.0,5915.860000000001,2
1349,Male,83,Manufacturing,Affluent Customer,No,1.0,25.0,VIC,10.0,1905.1599999999999,2
1350,Male,10,Retail,Mass Customer,Yes,8.0,65.0,VIC,7.0,1235.26,0
1351,U,32,IT,High Net Worth,No,7.0,44.0,VIC,2.0,4638.66,2
1352,Male,53,Manufacturing,High Net Worth,No,18.0,67.0,VIC,7.0,1151.6,2
1353,Female,1,Health,Mass Customer,Yes,11.0,42.0,VIC,1.0,3363.8700000000003,0
